pass	rgb	class	aabb	detail	path
0	248,136,88	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.155,0.130,0.112;mat=StandardMaterial3D@0.155,0.130,0.112	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@876
0	8,152,88	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.155,0.130,0.112;mat=StandardMaterial3D@0.155,0.130,0.112	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@877
0	24,152,88	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.155,0.130,0.112;mat=StandardMaterial3D@0.155,0.130,0.112	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@878
0	40,152,88	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.155,0.130,0.112;mat=StandardMaterial3D@0.155,0.130,0.112	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@879
0	56,152,88	MeshInstance3D	0.1x0.0x0.1	mat=StandardMaterial3D@0.130,0.134,0.140;mat=StandardMaterial3D@0.130,0.134,0.140	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@880
0	72,152,88	MeshInstance3D	0.1x0.1x0.1	mat=StandardMaterial3D@0.130,0.134,0.140;mat=StandardMaterial3D@0.130,0.134,0.140	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@881
0	88,152,88	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.520,0.410,0.190;mat=StandardMaterial3D@0.520,0.410,0.190	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@882
0	104,152,88	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.130,0.134,0.140;mat=StandardMaterial3D@0.130,0.134,0.140	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@883
0	120,152,88	MeshInstance3D	0.0x0.1x0.0	mat=StandardMaterial3D@0.520,0.410,0.190;mat=StandardMaterial3D@0.520,0.410,0.190	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@884
0	136,152,88	MeshInstance3D	0.0x0.0x0.0	mat=StandardMaterial3D@0.130,0.134,0.140;mat=StandardMaterial3D@0.130,0.134,0.140	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@885
0	152,152,88	MeshInstance3D	0.0x0.0x0.0	mat=StandardMaterial3D@0.130,0.134,0.140;mat=StandardMaterial3D@0.130,0.134,0.140	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@886
0	168,152,88	MeshInstance3D	0.0x0.0x0.0	mat=StandardMaterial3D@0.155,0.130,0.112;mat=StandardMaterial3D@0.155,0.130,0.112	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@887
0	184,152,88	MeshInstance3D	0.0x0.0x0.0	mat=StandardMaterial3D@0.155,0.130,0.112;mat=StandardMaterial3D@0.155,0.130,0.112	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@888
0	200,152,88	MeshInstance3D	0.0x0.0x0.0	mat=StandardMaterial3D@0.130,0.134,0.140;mat=StandardMaterial3D@0.130,0.134,0.140	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@889
0	216,152,88	MeshInstance3D	0.0x0.1x0.0	mat=StandardMaterial3D@0.105,0.108,0.112;mat=StandardMaterial3D@0.105,0.108,0.112	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@890
0	232,152,88	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.105,0.108,0.112;mat=StandardMaterial3D@0.105,0.108,0.112	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@891
0	248,152,88	MeshInstance3D	0.2x0.2x0.0	mat=StandardMaterial3D@0.140,0.135,0.130;mat=StandardMaterial3D@0.140,0.135,0.130	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@892
0	8,168,88	MeshInstance3D	0.2x0.2x0.0	mat=StandardMaterial3D@0.140,0.135,0.130;mat=StandardMaterial3D@0.140,0.135,0.130	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@893
0	24,168,88	MeshInstance3D	0.2x0.2x0.0	mat=StandardMaterial3D@0.045,0.040,0.038;mat=StandardMaterial3D@0.045,0.040,0.038	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@894
0	40,168,88	MeshInstance3D	0.0x0.0x0.0	mat=StandardMaterial3D@0.140,0.135,0.130;mat=StandardMaterial3D@0.140,0.135,0.130	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@895
0	56,168,88	MeshInstance3D	0.1x0.2x0.0	mat=StandardMaterial3D@0.105,0.108,0.112;mat=StandardMaterial3D@0.105,0.108,0.112	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@896
0	72,168,88	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.105,0.108,0.112;mat=StandardMaterial3D@0.105,0.108,0.112	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@897
0	88,168,88	MeshInstance3D	0.2x0.2x0.0	mat=StandardMaterial3D@0.140,0.135,0.130;mat=StandardMaterial3D@0.140,0.135,0.130	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@898
0	104,168,88	MeshInstance3D	0.2x0.2x0.0	mat=StandardMaterial3D@0.140,0.135,0.130;mat=StandardMaterial3D@0.140,0.135,0.130	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@899
0	120,168,88	MeshInstance3D	0.1x0.1x0.0	mat=StandardMaterial3D@0.045,0.040,0.038;mat=StandardMaterial3D@0.045,0.040,0.038	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@900
0	136,168,88	MeshInstance3D	0.0x0.0x0.0	mat=StandardMaterial3D@0.140,0.135,0.130;mat=StandardMaterial3D@0.140,0.135,0.130	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@901
0	152,168,88	MeshInstance3D	0.2x0.0x0.0	mat=StandardMaterial3D@0.155,0.130,0.112;mat=StandardMaterial3D@0.155,0.130,0.112	StreetIdShot/OrisonRoot/F05/Projector_5B/@MeshInstance3D@902
0	168,168,88	MeshInstance3D	0.0x0.0x0.0	mat=Material_1@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F05/NPC_nadia_quell/RiggedCharacter/Armature/Skeleton3D/char1
0	184,168,88	MeshInstance3D	0.0x0.0x0.0	mat=Material_1@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F05/NPC_cal_dwyer/RiggedCharacter/Armature/Skeleton3D/char1
0	200,168,88	MeshInstance3D	0.0x0.0x0.0	mat=Material_1@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F05/NPC_iris_bell/RiggedCharacter/Armature/Skeleton3D/char1
0	216,168,88	MeshInstance3D	0.3x0.0x0.2	mat=StandardMaterial3D@0.270,0.290,0.330;mat=StandardMaterial3D@0.270,0.290,0.330	StreetIdShot/OrisonRoot/F05/AffectedProp_nadia_contradictory_plans/@MeshInstance3D@23812
0	232,168,88	MeshInstance3D	0.3x0.0x0.2	mat=StandardMaterial3D@0.270,0.290,0.330;mat=StandardMaterial3D@0.270,0.290,0.330	StreetIdShot/OrisonRoot/F05/AffectedProp_nadia_contradictory_plans/@MeshInstance3D@23813
0	248,168,88	MeshInstance3D	0.3x0.0x0.2	mat=StandardMaterial3D@0.270,0.290,0.330;mat=StandardMaterial3D@0.270,0.290,0.330	StreetIdShot/OrisonRoot/F05/AffectedProp_nadia_contradictory_plans/@MeshInstance3D@23814
0	8,184,88	MeshInstance3D	0.3x0.0x0.0	mat=StandardMaterial3D@0.420,0.380,0.240;mat=StandardMaterial3D@0.420,0.380,0.240	StreetIdShot/OrisonRoot/F05/AffectedProp_nadia_scale_ruler/@MeshInstance3D@23819
0	24,184,88	MeshInstance3D	0.3x0.2x0.2	mat=StandardMaterial3D@0.420,0.380,0.240;mat=StandardMaterial3D@0.420,0.380,0.240	StreetIdShot/OrisonRoot/F05/AffectedProp_nadia_violation_stamp/@MeshInstance3D@23822
0	40,184,88	MeshInstance3D	0.3x0.2x0.2	mat=StandardMaterial3D@0.200,0.280,0.250;mat=StandardMaterial3D@0.200,0.280,0.250	StreetIdShot/OrisonRoot/F05/AffectedProp_cal_bakelite_radio/@MeshInstance3D@23825
0	56,184,88	MeshInstance3D	0.1x0.1x0.0	mat=StandardMaterial3D@0.200,0.280,0.250;mat=StandardMaterial3D@0.200,0.280,0.250	StreetIdShot/OrisonRoot/F05/AffectedProp_cal_bakelite_radio/@MeshInstance3D@23826
0	72,184,88	MeshInstance3D	0.1x0.1x0.0	mat=StandardMaterial3D@0.200,0.280,0.250;mat=StandardMaterial3D@0.200,0.280,0.250	StreetIdShot/OrisonRoot/F05/AffectedProp_cal_bakelite_radio/@MeshInstance3D@23827
0	88,184,88	MeshInstance3D	0.3x0.0x0.0	mat=StandardMaterial3D@0.380,0.200,0.230;mat=StandardMaterial3D@0.380,0.200,0.230	StreetIdShot/OrisonRoot/F05/AffectedProp_cal_loop_antenna/@MeshInstance3D@23832
0	104,184,88	MeshInstance3D	0.1x0.1x0.1	mat=StandardMaterial3D@0.420,0.380,0.240;mat=StandardMaterial3D@0.420,0.380,0.240	StreetIdShot/OrisonRoot/F05/AffectedProp_cal_voice_tapes/@MeshInstance3D@23835
0	120,184,88	MeshInstance3D	0.1x0.1x0.1	mat=StandardMaterial3D@0.420,0.380,0.240;mat=StandardMaterial3D@0.420,0.380,0.240	StreetIdShot/OrisonRoot/F05/AffectedProp_cal_voice_tapes/@MeshInstance3D@23836
0	136,184,88	MeshInstance3D	0.2x1.0x0.0	mat=StandardMaterial3D@0.200,0.280,0.250;mat=StandardMaterial3D@0.200,0.280,0.250	StreetIdShot/OrisonRoot/F05/AffectedProp_iris_private_canvas/@MeshInstance3D@23840
0	152,184,88	MeshInstance3D	0.2x1.0x0.0	mat=StandardMaterial3D@0.200,0.280,0.250;mat=StandardMaterial3D@0.200,0.280,0.250	StreetIdShot/OrisonRoot/F05/AffectedProp_iris_private_canvas/@MeshInstance3D@23841
0	168,184,88	MeshInstance3D	0.5x0.5x0.0	mat=StandardMaterial3D@0.200,0.280,0.250;mat=StandardMaterial3D@0.200,0.280,0.250	StreetIdShot/OrisonRoot/F05/AffectedProp_iris_private_canvas/@MeshInstance3D@23842
0	184,184,88	MeshInstance3D	0.3x0.0x0.2	mat=StandardMaterial3D@0.200,0.280,0.250;mat=StandardMaterial3D@0.200,0.280,0.250	StreetIdShot/OrisonRoot/F05/AffectedProp_iris_stained_palette/@MeshInstance3D@23847
0	200,184,88	MeshInstance3D	0.2x0.1x0.2	mat=StandardMaterial3D@0.200,0.280,0.250;mat=StandardMaterial3D@0.200,0.280,0.250	StreetIdShot/OrisonRoot/F05/AffectedProp_iris_wrong_paint/@MeshInstance3D@23850
0	216,184,88	MeshInstance3D	0.1x0.1x0.1	mat=StandardMaterial3D@0.200,0.280,0.250;mat=StandardMaterial3D@0.200,0.280,0.250	StreetIdShot/OrisonRoot/F05/AffectedProp_iris_wrong_paint/@MeshInstance3D@23851
0	232,184,88	MeshInstance3D	0.1x0.1x0.0	mat=StandardMaterial3D@0.080,0.075,0.070;mat=StandardMaterial3D@0.080,0.075,0.070	StreetIdShot/OrisonRoot/F05/DomesticWitness_nadia_code_pinball/FaceRig/HourHand/@MeshInstance3D@24418
0	248,184,88	MeshInstance3D	0.1x0.0x0.0	mat=StandardMaterial3D@0.080,0.075,0.070;mat=StandardMaterial3D@0.080,0.075,0.070	StreetIdShot/OrisonRoot/F05/DomesticWitness_nadia_code_pinball/FaceRig/MinuteHand/@MeshInstance3D@24419
0	8,200,88	MeshInstance3D	0.0x0.1x0.0	mat=StandardMaterial3D@0.831,0.725,0.173;mat=StandardMaterial3D@0.831,0.725,0.173	StreetIdShot/OrisonRoot/F05/DomesticWitness_nadia_code_pinball/FaceRig/SecondHand/@MeshInstance3D@24420
0	24,200,88	MeshInstance3D	0.4x0.4x0.1	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F05/DomesticWitness_nadia_code_pinball/@MeshInstance3D@24423
0	40,200,88	MeshInstance3D	0.3x0.3x0.1	mat=StandardMaterial3D@0.600,0.450,0.160;mat=StandardMaterial3D@0.600,0.450,0.160	StreetIdShot/OrisonRoot/F05/DomesticWitness_nadia_code_pinball/@MeshInstance3D@24424
0	56,200,88	MeshInstance3D	0.3x0.3x0.0	mat=StandardMaterial3D@0.831,0.725,0.173;mat=StandardMaterial3D@0.831,0.725,0.173	StreetIdShot/OrisonRoot/F05/DomesticWitness_nadia_code_pinball/@MeshInstance3D@24425
0	72,200,88	MeshInstance3D	0.3x0.3x0.0	mat=StandardMaterial3D@0.900,0.850,0.740;mat=StandardMaterial3D@0.900,0.850,0.740	StreetIdShot/OrisonRoot/F05/DomesticWitness_nadia_code_pinball/@MeshInstance3D@24426
0	88,200,88	MeshInstance3D	0.2x0.2x0.0	mat=StandardMaterial3D@0.170,0.160,0.140;mat=StandardMaterial3D@0.170,0.160,0.140	StreetIdShot/OrisonRoot/F05/DomesticWitness_nadia_code_pinball/@MeshInstance3D@24427
0	104,200,88	MeshInstance3D	0.4x0.2x0.1	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F05/DomesticWitness_cal_memory_radio/@MeshInstance3D@24437
0	120,200,88	MeshInstance3D	0.4x0.0x0.1	mat=StandardMaterial3D@0.200,0.190,0.170;mat=StandardMaterial3D@0.200,0.190,0.170	StreetIdShot/OrisonRoot/F05/DomesticWitness_cal_memory_radio/@MeshInstance3D@24438
0	136,200,88	MeshInstance3D	0.3x0.0x0.1	mat=StandardMaterial3D@0.580,0.550,0.500;mat=StandardMaterial3D@0.580,0.550,0.500	StreetIdShot/OrisonRoot/F05/DomesticWitness_cal_memory_radio/@MeshInstance3D@24439
0	152,200,88	MeshInstance3D	0.3x0.1x0.0	mat=StandardMaterial3D@0.550,0.550,0.550;mat=StandardMaterial3D@0.550,0.550,0.550	StreetIdShot/OrisonRoot/F05/DomesticWitness_cal_memory_radio/@MeshInstance3D@24440
0	168,200,88	MeshInstance3D	0.1x0.1x0.0	mat=StandardMaterial3D@0.080,0.075,0.070;mat=StandardMaterial3D@0.080,0.075,0.070	StreetIdShot/OrisonRoot/F05/DomesticWitness_iris_runaway_paint/FaceRig/HourHand/@MeshInstance3D@24458
0	184,200,88	MeshInstance3D	0.1x0.0x0.0	mat=StandardMaterial3D@0.080,0.075,0.070;mat=StandardMaterial3D@0.080,0.075,0.070	StreetIdShot/OrisonRoot/F05/DomesticWitness_iris_runaway_paint/FaceRig/MinuteHand/@MeshInstance3D@24459
0	200,200,88	MeshInstance3D	0.0x0.1x0.0	mat=StandardMaterial3D@0.878,0.373,0.380;mat=StandardMaterial3D@0.878,0.373,0.380	StreetIdShot/OrisonRoot/F05/DomesticWitness_iris_runaway_paint/FaceRig/SecondHand/@MeshInstance3D@24460
0	216,200,88	MeshInstance3D	0.4x0.4x0.1	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F05/DomesticWitness_iris_runaway_paint/@MeshInstance3D@24463
0	232,200,88	MeshInstance3D	0.3x0.3x0.0	mat=StandardMaterial3D@0.900,0.850,0.740;mat=StandardMaterial3D@0.900,0.850,0.740	StreetIdShot/OrisonRoot/F05/DomesticWitness_iris_runaway_paint/@MeshInstance3D@24464
0	248,200,88	MeshInstance3D	0.3x0.3x0.0	mat=StandardMaterial3D@0.878,0.373,0.380;mat=StandardMaterial3D@0.878,0.373,0.380	StreetIdShot/OrisonRoot/F05/DomesticWitness_iris_runaway_paint/@MeshInstance3D@24465
0	8,216,88	MeshInstance3D	0.2x0.2x0.0	mat=StandardMaterial3D@0.170,0.160,0.140;mat=StandardMaterial3D@0.170,0.160,0.140	StreetIdShot/OrisonRoot/F05/DomesticWitness_iris_runaway_paint/@MeshInstance3D@24466
0	24,216,88	MeshInstance3D	0.5x0.1x0.0	mat=StandardMaterial3D@0.750,0.550,0.130;mat=StandardMaterial3D@0.750,0.550,0.130	StreetIdShot/OrisonRoot/F05/DomesticAnomaly_nadia_level/@MeshInstance3D@24618
0	40,216,88	MeshInstance3D	0.2x0.0x0.1	mat=StandardMaterial3D@0.250,0.420,0.280;mat=StandardMaterial3D@0.250,0.420,0.280	StreetIdShot/OrisonRoot/F05/DomesticAnomaly_nadia_level/@MeshInstance3D@24619
0	56,216,88	MeshInstance3D	0.0x0.0x0.0	mat=StandardMaterial3D@0.040,0.080,0.040;mat=StandardMaterial3D@0.040,0.080,0.040	StreetIdShot/OrisonRoot/F05/DomesticAnomaly_nadia_level/@MeshInstance3D@24620
0	72,216,88	MeshInstance3D	0.3x0.2x0.2	mat=StandardMaterial3D@0.200,0.100,0.055;mat=StandardMaterial3D@0.200,0.100,0.055	StreetIdShot/OrisonRoot/F05/DomesticAnomaly_cal_radio/@MeshInstance3D@24625
0	88,216,88	MeshInstance3D	0.1x0.1x0.0	mat=StandardMaterial3D@0.607,0.422,0.620;mat=StandardMaterial3D@0.607,0.422,0.620	StreetIdShot/OrisonRoot/F05/DomesticAnomaly_cal_radio/@MeshInstance3D@24626
0	104,216,88	MeshInstance3D	0.4x0.5x0.0	mat=StandardMaterial3D@0.220,0.120,0.070;mat=StandardMaterial3D@0.220,0.120,0.070	StreetIdShot/OrisonRoot/F05/DomesticAnomaly_iris_picture_frame/@MeshInstance3D@24632
0	120,216,88	MeshInstance3D	0.3x0.4x0.0	mat=StandardMaterial3D@0.304,0.357,0.446;mat=StandardMaterial3D@0.304,0.357,0.446	StreetIdShot/OrisonRoot/F05/DomesticAnomaly_iris_picture_frame/@MeshInstance3D@24633
0	136,216,88	MeshInstance3D	0.0x0.0x0.0	mat=StandardMaterial3D@0.750,0.650,0.520;mat=StandardMaterial3D@0.750,0.650,0.520	StreetIdShot/OrisonRoot/F05/DomesticAnomaly_iris_picture_frame/@MeshInstance3D@24634
0	152,216,88	MeshInstance3D	0.0x0.7x0.7	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F05/MemoryArt_nadia_humane_plan/@MeshInstance3D@24768
0	168,216,88	MeshInstance3D	0.0x0.0x0.8	mat=StandardMaterial3D@0.180,0.105,0.055;mat=StandardMaterial3D@0.180,0.105,0.055	StreetIdShot/OrisonRoot/F05/MemoryArt_nadia_humane_plan/@MeshInstance3D@24769
0	184,216,88	MeshInstance3D	0.0x0.0x0.8	mat=StandardMaterial3D@0.180,0.105,0.055;mat=StandardMaterial3D@0.180,0.105,0.055	StreetIdShot/OrisonRoot/F05/MemoryArt_nadia_humane_plan/@MeshInstance3D@24770
0	200,216,88	MeshInstance3D	0.0x0.7x0.0	mat=StandardMaterial3D@0.180,0.105,0.055;mat=StandardMaterial3D@0.180,0.105,0.055	StreetIdShot/OrisonRoot/F05/MemoryArt_nadia_humane_plan/@MeshInstance3D@24771
0	216,216,88	MeshInstance3D	0.0x0.7x0.0	mat=StandardMaterial3D@0.180,0.105,0.055;mat=StandardMaterial3D@0.180,0.105,0.055	StreetIdShot/OrisonRoot/F05/MemoryArt_nadia_humane_plan/@MeshInstance3D@24772
0	232,216,88	MeshInstance3D	0.7x0.7x0.0	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F05/MemoryArt_cal_human_signal/@MeshInstance3D@24774
0	248,216,88	MeshInstance3D	0.8x0.0x0.0	mat=StandardMaterial3D@0.180,0.105,0.055;mat=StandardMaterial3D@0.180,0.105,0.055	StreetIdShot/OrisonRoot/F05/MemoryArt_cal_human_signal/@MeshInstance3D@24775
0	8,232,88	MeshInstance3D	0.8x0.0x0.0	mat=StandardMaterial3D@0.180,0.105,0.055;mat=StandardMaterial3D@0.180,0.105,0.055	StreetIdShot/OrisonRoot/F05/MemoryArt_cal_human_signal/@MeshInstance3D@24776
0	24,232,88	MeshInstance3D	0.0x0.7x0.0	mat=StandardMaterial3D@0.180,0.105,0.055;mat=StandardMaterial3D@0.180,0.105,0.055	StreetIdShot/OrisonRoot/F05/MemoryArt_cal_human_signal/@MeshInstance3D@24777
0	40,232,88	MeshInstance3D	0.0x0.7x0.0	mat=StandardMaterial3D@0.180,0.105,0.055;mat=StandardMaterial3D@0.180,0.105,0.055	StreetIdShot/OrisonRoot/F05/MemoryArt_cal_human_signal/@MeshInstance3D@24778
0	56,232,88	MeshInstance3D	0.7x0.7x0.0	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F05/MemoryArt_iris_self_portrait/@MeshInstance3D@24780
0	72,232,88	MeshInstance3D	0.8x0.0x0.0	mat=StandardMaterial3D@0.250,0.170,0.055;mat=StandardMaterial3D@0.250,0.170,0.055	StreetIdShot/OrisonRoot/F05/MemoryArt_iris_self_portrait/@MeshInstance3D@24781
0	88,232,88	MeshInstance3D	0.8x0.0x0.0	mat=StandardMaterial3D@0.250,0.170,0.055;mat=StandardMaterial3D@0.250,0.170,0.055	StreetIdShot/OrisonRoot/F05/MemoryArt_iris_self_portrait/@MeshInstance3D@24782
0	104,232,88	MeshInstance3D	0.0x0.7x0.0	mat=StandardMaterial3D@0.250,0.170,0.055;mat=StandardMaterial3D@0.250,0.170,0.055	StreetIdShot/OrisonRoot/F05/MemoryArt_iris_self_portrait/@MeshInstance3D@24783
0	120,232,88	MeshInstance3D	0.0x0.7x0.0	mat=StandardMaterial3D@0.250,0.170,0.055;mat=StandardMaterial3D@0.250,0.170,0.055	StreetIdShot/OrisonRoot/F05/MemoryArt_iris_self_portrait/@MeshInstance3D@24784
0	136,232,88	MeshInstance3D	0.7x0.7x0.0	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F05/WallArt_nadia_people_live_here/@MeshInstance3D@24890
0	152,232,88	MeshInstance3D	0.8x0.0x0.0	mat=StandardMaterial3D@0.055,0.050,0.045;mat=StandardMaterial3D@0.055,0.050,0.045	StreetIdShot/OrisonRoot/F05/WallArt_nadia_people_live_here/@MeshInstance3D@24891
0	168,232,88	MeshInstance3D	0.8x0.0x0.0	mat=StandardMaterial3D@0.055,0.050,0.045;mat=StandardMaterial3D@0.055,0.050,0.045	StreetIdShot/OrisonRoot/F05/WallArt_nadia_people_live_here/@MeshInstance3D@24892
0	184,232,88	MeshInstance3D	0.0x0.7x0.0	mat=StandardMaterial3D@0.055,0.050,0.045;mat=StandardMaterial3D@0.055,0.050,0.045	StreetIdShot/OrisonRoot/F05/WallArt_nadia_people_live_here/@MeshInstance3D@24893
0	200,232,88	MeshInstance3D	0.0x0.7x0.0	mat=StandardMaterial3D@0.055,0.050,0.045;mat=StandardMaterial3D@0.055,0.050,0.045	StreetIdShot/OrisonRoot/F05/WallArt_nadia_people_live_here/@MeshInstance3D@24894
0	216,232,88	MeshInstance3D	0.7x0.7x0.0	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F05/WallArt_cal_signal_received/@MeshInstance3D@24896
0	232,232,88	MeshInstance3D	0.8x0.0x0.0	mat=StandardMaterial3D@0.055,0.050,0.045;mat=StandardMaterial3D@0.055,0.050,0.045	StreetIdShot/OrisonRoot/F05/WallArt_cal_signal_received/@MeshInstance3D@24897
0	248,232,88	MeshInstance3D	0.8x0.0x0.0	mat=StandardMaterial3D@0.055,0.050,0.045;mat=StandardMaterial3D@0.055,0.050,0.045	StreetIdShot/OrisonRoot/F05/WallArt_cal_signal_received/@MeshInstance3D@24898
0	8,248,88	MeshInstance3D	0.0x0.7x0.0	mat=StandardMaterial3D@0.055,0.050,0.045;mat=StandardMaterial3D@0.055,0.050,0.045	StreetIdShot/OrisonRoot/F05/WallArt_cal_signal_received/@MeshInstance3D@24899
0	24,248,88	MeshInstance3D	0.0x0.7x0.0	mat=StandardMaterial3D@0.055,0.050,0.045;mat=StandardMaterial3D@0.055,0.050,0.045	StreetIdShot/OrisonRoot/F05/WallArt_cal_signal_received/@MeshInstance3D@24900
0	40,248,88	MeshInstance3D	0.7x0.7x0.0	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F05/WallArt_iris_impossible_fold/@MeshInstance3D@24902
0	56,248,88	MeshInstance3D	0.8x0.0x0.0	mat=StandardMaterial3D@0.250,0.170,0.055;mat=StandardMaterial3D@0.250,0.170,0.055	StreetIdShot/OrisonRoot/F05/WallArt_iris_impossible_fold/@MeshInstance3D@24903
0	72,248,88	MeshInstance3D	0.8x0.0x0.0	mat=StandardMaterial3D@0.250,0.170,0.055;mat=StandardMaterial3D@0.250,0.170,0.055	StreetIdShot/OrisonRoot/F05/WallArt_iris_impossible_fold/@MeshInstance3D@24904
0	88,248,88	MeshInstance3D	0.0x0.7x0.0	mat=StandardMaterial3D@0.250,0.170,0.055;mat=StandardMaterial3D@0.250,0.170,0.055	StreetIdShot/OrisonRoot/F05/WallArt_iris_impossible_fold/@MeshInstance3D@24905
0	104,248,88	MeshInstance3D	0.0x0.7x0.0	mat=StandardMaterial3D@0.250,0.170,0.055;mat=StandardMaterial3D@0.250,0.170,0.055	StreetIdShot/OrisonRoot/F05/WallArt_iris_impossible_fold/@MeshInstance3D@24906
0	120,248,88	MeshInstance3D	0.0x0.7x0.7	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F05/MemoryArt_fifth_lights_on/@MeshInstance3D@24974
0	136,248,88	MeshInstance3D	0.0x0.0x0.8	mat=StandardMaterial3D@0.055,0.050,0.045;mat=StandardMaterial3D@0.055,0.050,0.045	StreetIdShot/OrisonRoot/F05/MemoryArt_fifth_lights_on/@MeshInstance3D@24975
0	152,248,88	MeshInstance3D	0.0x0.0x0.8	mat=StandardMaterial3D@0.055,0.050,0.045;mat=StandardMaterial3D@0.055,0.050,0.045	StreetIdShot/OrisonRoot/F05/MemoryArt_fifth_lights_on/@MeshInstance3D@24976
0	168,248,88	MeshInstance3D	0.0x0.7x0.0	mat=StandardMaterial3D@0.055,0.050,0.045;mat=StandardMaterial3D@0.055,0.050,0.045	StreetIdShot/OrisonRoot/F05/MemoryArt_fifth_lights_on/@MeshInstance3D@24977
0	184,248,88	MeshInstance3D	0.0x0.7x0.0	mat=StandardMaterial3D@0.055,0.050,0.045;mat=StandardMaterial3D@0.055,0.050,0.045	StreetIdShot/OrisonRoot/F05/MemoryArt_fifth_lights_on/@MeshInstance3D@24978
0	200,248,88	MeshInstance3D	0.7x0.7x0.0	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F05/MemoryArt_nadia_joan/@MeshInstance3D@25094
0	216,248,88	MeshInstance3D	0.8x0.0x0.0	mat=StandardMaterial3D@0.055,0.050,0.045;mat=StandardMaterial3D@0.055,0.050,0.045	StreetIdShot/OrisonRoot/F05/MemoryArt_nadia_joan/@MeshInstance3D@25095
